"","Date","Time","datetime","New.York","mon","shr","year"
"359","9/9/16","18:00:00","09/09/16 18:00:00",304.76,"09","18","16"
"360","19/5/17","23:00:00","19/05/17 23:00:00",304.76,"05","23","17"
"361","13/7/17","19:00:00","13/07/17 19:00:00",304.76,"07","19","17"
"362","4/8/15","20:00:00","04/08/15 20:00:00",304.75,"08","20","15"
"363","25/7/16","18:00:00","25/07/16 18:00:00",304.75,"07","18","16"
"364","17/5/17","21:00:00","17/05/17 21:00:00",304.75,"05","21","17"
"365","15/7/13","22:00:00","15/07/13 22:00:00",304.74,"07","22","13"
"366","12/8/16","16:00:00","12/08/16 16:00:00",304.74,"08","16","16"
"367","16/8/15","18:00:00","16/08/15 18:00:00",304.73,"08","18","15"
"368","29/8/16","20:00:00","29/08/16 20:00:00",304.73,"08","20","16"
"369","2/6/13","19:00:00","02/06/13 19:00:00",304.72,"06","19","13"
"370","22/8/13","16:00:00","22/08/13 16:00:00",304.72,"08","16","13"
"371","2/9/14","19:00:00","02/09/14 19:00:00",304.7,"09","19","14"
"372","24/7/16","1:00:00","24/07/16 01:00:00",304.7,"07","01","16"
"373","9/9/16","19:00:00","09/09/16 19:00:00",304.7,"09","19","16"
"374","15/7/13","20:00:00","15/07/13 20:00:00",304.69,"07","20","13"
"375","29/8/16","19:00:00","29/08/16 19:00:00",304.69,"08","19","16"
"376","26/7/16","19:00:00","26/07/16 19:00:00",304.68,"07","19","16"
"377","17/5/17","23:00:00","17/05/17 23:00:00",304.68,"05","23","17"
"378","13/7/17","16:00:00","13/07/17 16:00:00",304.68,"07","16","17"
"379","19/7/15","23:00:00","19/07/15 23:00:00",304.67,"07","23","15"
"380","20/7/15","16:00:00","20/07/15 16:00:00",304.67,"07","16","15"
"381","23/7/14","21:00:00","23/07/14 21:00:00",304.66,"07","21","14"
"382","4/8/15","19:00:00","04/08/15 19:00:00",304.66,"08","19","15"
"383","31/8/15","19:00:00","31/08/15 19:00:00",304.66,"08","19","15"
"384","14/8/16","0:00:00","14/08/16 00:00:00",304.66,"08","00","16"
"385","15/8/16","18:00:00","15/08/16 18:00:00",304.66,"08","18","16"
"386","1/6/13","22:00:00","01/06/13 22:00:00",304.65,"06","22","13"
"387","23/7/14","20:00:00","23/07/14 20:00:00",304.65,"07","20","14"
"388","19/7/17","17:00:00","19/07/17 17:00:00",304.65,"07","17","17"
"389","19/7/17","23:00:00","19/07/17 23:00:00",304.65,"07","23","17"
"390","18/6/14","20:00:00","18/06/14 20:00:00",304.64,"06","20","14"
"391","8/7/13","15:00:00","08/07/13 15:00:00",304.63,"07","15","13"
"392","29/7/15","23:00:00","29/07/15 23:00:00",304.63,"07","23","15"
"393","9/9/15","19:00:00","09/09/15 19:00:00",304.63,"09","19","15"
"394","27/7/16","19:00:00","27/07/16 19:00:00",304.63,"07","19","16"
"395","5/7/13","20:00:00","05/07/13 20:00:00",304.61,"07","20","13"
"396","17/6/14","19:00:00","17/06/14 19:00:00",304.61,"06","19","14"
"397","7/7/16","18:00:00","07/07/16 18:00:00",304.61,"07","18","16"
"398","26/8/16","18:00:00","26/08/16 18:00:00",304.6,"08","18","16"
"399","22/8/17","21:00:00","22/08/17 21:00:00",304.6,"08","21","17"
"400","4/8/15","21:00:00","04/08/15 21:00:00",304.59,"08","21","15"
"401","28/5/16","19:00:00","28/05/16 19:00:00",304.59,"05","19","16"
"402","1/8/17","19:00:00","01/08/17 19:00:00",304.59,"08","19","17"
"403","5/7/13","16:00:00","05/07/13 16:00:00",304.58,"07","16","13"
"404","5/7/13","19:00:00","05/07/13 19:00:00",304.58,"07","19","13"
"405","18/6/14","22:00:00","18/06/14 22:00:00",304.58,"06","22","14"
"406","18/7/13","12:00:00","18/07/13 12:00:00",304.57,"07","12","13"
"407","3/7/14","21:00:00","03/07/14 21:00:00",304.56,"07","21","14"
"408","18/8/15","20:00:00","18/08/15 20:00:00",304.56,"08","20","15"
"409","27/7/16","22:00:00","27/07/16 22:00:00",304.56,"07","22","16"
"410","8/7/13","0:00:00","08/07/13 00:00:00",304.55,"07","00","13"
"411","2/9/15","19:00:00","02/09/15 19:00:00",304.55,"09","19","15"
"412","17/6/14","21:00:00","17/06/14 21:00:00",304.54,"06","21","14"
"413","24/7/16","22:00:00","24/07/16 22:00:00",304.54,"07","22","16"
"414","18/6/14","21:00:00","18/06/14 21:00:00",304.53,"06","21","14"
"415","8/7/14","23:00:00","08/07/14 23:00:00",304.53,"07","23","14"
"416","31/8/15","22:00:00","31/08/15 22:00:00",304.53,"08","22","15"
"417","9/9/16","22:00:00","09/09/16 22:00:00",304.52,"09","22","16"
"418","11/6/17","18:00:00","11/06/17 18:00:00",304.52,"06","18","17"
"419","15/7/13","19:00:00","15/07/13 19:00:00",304.51,"07","19","13"
"420","9/7/13","0:00:00","09/07/13 00:00:00",304.51,"07","00","13"
"421","23/7/16","1:00:00","23/07/16 01:00:00",304.51,"07","01","16"
"422","26/7/16","18:00:00","26/07/16 18:00:00",304.51,"07","18","16"
"423","9/9/16","17:00:00","09/09/16 17:00:00",304.51,"09","17","16"
"424","1/8/17","20:00:00","01/08/17 20:00:00",304.51,"08","20","17"
"425","2/6/13","18:00:00","02/06/13 18:00:00",304.49,"06","18","13"
"426","3/7/14","19:00:00","03/07/14 19:00:00",304.49,"07","19","14"
"427","2/9/14","22:00:00","02/09/14 22:00:00",304.49,"09","22","14"
"428","5/7/13","21:00:00","05/07/13 21:00:00",304.48,"07","21","13"
"429","23/7/14","18:00:00","23/07/14 18:00:00",304.48,"07","18","14"
"430","9/7/13","17:00:00","09/07/13 17:00:00",304.47,"07","17","13"
"431","1/7/14","23:00:00","01/07/14 23:00:00",304.47,"07","23","14"
"432","7/9/15","21:00:00","07/09/15 21:00:00",304.46,"09","21","15"
"433","7/7/16","17:00:00","07/07/16 17:00:00",304.45,"07","17","16"
"434","17/5/17","20:00:00","17/05/17 20:00:00",304.45,"05","20","17"
"435","9/7/13","22:00:00","09/07/13 22:00:00",304.44,"07","22","13"
"436","10/7/13","19:00:00","10/07/13 19:00:00",304.44,"07","19","13"
"437","29/8/16","21:00:00","29/08/16 21:00:00",304.44,"08","21","16"
"438","31/5/13","16:00:00","31/05/13 16:00:00",304.43,"05","16","13"
"439","6/8/16","19:00:00","06/08/16 19:00:00",304.43,"08","19","16"
"440","19/7/13","12:00:00","19/07/13 12:00:00",304.42,"07","12","13"
"441","26/5/16","19:00:00","26/05/16 19:00:00",304.42,"05","19","16"
"442","21/7/13","14:00:00","21/07/13 14:00:00",304.41,"07","14","13"
"443","18/6/14","23:00:00","18/06/14 23:00:00",304.41,"06","23","14"
"444","9/9/15","18:00:00","09/09/15 18:00:00",304.4,"09","18","15"
"445","26/8/16","23:00:00","26/08/16 23:00:00",304.4,"08","23","16"
"446","30/6/17","19:00:00","30/06/17 19:00:00",304.4,"06","19","17"
"447","29/7/15","15:00:00","29/07/15 15:00:00",304.39,"07","15","15"
"448","14/9/16","20:00:00","14/09/16 20:00:00",304.39,"09","20","16"
"449","11/9/13","16:00:00","11/09/13 16:00:00",304.38,"09","16","13"
"450","17/8/15","16:00:00","17/08/15 16:00:00",304.38,"08","16","15"
"451","19/5/17","17:00:00","19/05/17 17:00:00",304.38,"05","17","17"
"452","20/7/15","23:00:00","20/07/15 23:00:00",304.37,"07","23","15"
"453","24/7/16","17:00:00","24/07/16 17:00:00",304.37,"07","17","16"
"454","8/7/13","14:00:00","08/07/13 14:00:00",304.36,"07","14","13"
"455","1/7/14","18:00:00","01/07/14 18:00:00",304.36,"07","18","14"
"456","27/8/14","19:00:00","27/08/14 19:00:00",304.36,"08","19","14"
"457","26/8/16","17:00:00","26/08/16 17:00:00",304.36,"08","17","16"
"458","9/7/14","19:00:00","09/07/14 19:00:00",304.35,"07","19","14"
"459","8/7/14","0:00:00","08/07/14 00:00:00",304.33,"07","00","14"
"460","24/9/17","20:00:00","24/09/17 20:00:00",304.33,"09","20","17"
"461","3/8/15","21:00:00","03/08/15 21:00:00",304.32,"08","21","15"
"462","28/7/16","16:00:00","28/07/16 16:00:00",304.32,"07","16","16"
"463","31/5/13","23:00:00","31/05/13 23:00:00",304.3,"05","23","13"
"464","25/6/13","15:00:00","25/06/13 15:00:00",304.3,"06","15","13"
"465","2/9/15","20:00:00","02/09/15 20:00:00",304.3,"09","20","15"
"466","2/7/17","21:00:00","02/07/17 21:00:00",304.3,"07","21","17"
"467","11/9/13","15:00:00","11/09/13 15:00:00",304.29,"09","15","13"
"468","3/8/15","18:00:00","03/08/15 18:00:00",304.29,"08","18","15"
"469","25/5/16","21:00:00","25/05/16 21:00:00",304.28,"05","21","16"
"470","26/5/16","20:00:00","26/05/16 20:00:00",304.27,"05","20","16"
"471","25/7/16","20:00:00","25/07/16 20:00:00",304.27,"07","20","16"
"472","9/7/13","16:00:00","09/07/13 16:00:00",304.26,"07","16","13"
"473","10/7/13","16:00:00","10/07/13 16:00:00",304.26,"07","16","13"
"474","18/6/14","18:00:00","18/06/14 18:00:00",304.26,"06","18","14"
"475","22/7/13","17:00:00","22/07/13 17:00:00",304.25,"07","17","13"
"476","18/6/14","19:00:00","18/06/14 19:00:00",304.25,"06","19","14"
"477","3/7/14","20:00:00","03/07/14 20:00:00",304.25,"07","20","14"
"478","22/7/17","20:00:00","22/07/17 20:00:00",304.24,"07","20","17"
"479","13/7/17","20:00:00","13/07/17 20:00:00",304.23,"07","20","17"
"480","20/7/17","0:00:00","20/07/17 00:00:00",304.22,"07","00","17"
"481","24/6/13","14:00:00","24/06/13 14:00:00",304.2,"06","14","13"
"482","22/8/13","19:00:00","22/08/13 19:00:00",304.2,"08","19","13"
"483","27/7/16","23:00:00","27/07/16 23:00:00",304.19,"07","23","16"
"484","13/8/16","14:00:00","13/08/16 14:00:00",304.19,"08","14","16"
"485","10/7/13","14:00:00","10/07/13 14:00:00",304.18,"07","14","13"
"486","2/9/15","21:00:00","02/09/15 21:00:00",304.18,"09","21","15"
"487","16/8/15","22:00:00","16/08/15 22:00:00",304.17,"08","22","15"
"488","14/9/16","19:00:00","14/09/16 19:00:00",304.17,"09","19","16"
"489","24/6/13","18:00:00","24/06/13 18:00:00",304.16,"06","18","13"
"490","27/8/14","20:00:00","27/08/14 20:00:00",304.16,"08","20","14"
"491","31/7/15","21:00:00","31/07/15 21:00:00",304.16,"07","21","15"
"492","31/8/15","18:00:00","31/08/15 18:00:00",304.16,"08","18","15"
"493","14/9/16","21:00:00","14/09/16 21:00:00",304.16,"09","21","16"
"494","24/6/13","19:00:00","24/06/13 19:00:00",304.15,"06","19","13"
"495","27/6/13","15:00:00","27/06/13 15:00:00",304.15,"06","15","13"
"496","1/8/17","18:00:00","01/08/17 18:00:00",304.15,"08","18","17"
"497","22/8/17","19:00:00","22/08/17 19:00:00",304.15,"08","19","17"
"498","22/8/17","20:00:00","22/08/17 20:00:00",304.15,"08","20","17"
"499","10/7/13","20:00:00","10/07/13 20:00:00",304.14,"07","20","13"
"500","28/7/15","23:00:00","28/07/15 23:00:00",304.14,"07","23","15"
"501","25/5/16","20:00:00","25/05/16 20:00:00",304.14,"05","20","16"
"502","19/6/17","20:00:00","19/06/17 20:00:00",304.14,"06","20","17"
"503","22/8/17","22:00:00","22/08/17 22:00:00",304.14,"08","22","17"
"504","10/7/13","18:00:00","10/07/13 18:00:00",304.13,"07","18","13"
"505","11/7/13","21:00:00","11/07/13 21:00:00",304.13,"07","21","13"
"506","2/9/14","17:00:00","02/09/14 17:00:00",304.13,"09","17","14"
"507","10/9/16","19:00:00","10/09/16 19:00:00",304.13,"09","19","16"
"508","6/9/14","18:00:00","06/09/14 18:00:00",304.12,"09","18","14"
"509","31/7/15","19:00:00","31/07/15 19:00:00",304.12,"07","19","15"
"510","4/8/15","22:00:00","04/08/15 22:00:00",304.12,"08","22","15"
"511","29/8/16","18:00:00","29/08/16 18:00:00",304.12,"08","18","16"
"512","24/7/13","19:00:00","24/07/13 19:00:00",304.11,"07","19","13"
"513","21/7/15","20:00:00","21/07/15 20:00:00",304.11,"07","20","15"
"514","9/9/15","20:00:00","09/09/15 20:00:00",304.11,"09","20","15"
"515","7/7/16","16:00:00","07/07/16 16:00:00",304.11,"07","16","16"
"516","27/8/14","18:00:00","27/08/14 18:00:00",304.1,"08","18","14"
"517","26/5/16","21:00:00","26/05/16 21:00:00",304.1,"05","21","16"
"518","2/9/15","18:00:00","02/09/15 18:00:00",304.08,"09","18","15"
"519","7/9/15","22:00:00","07/09/15 22:00:00",304.08,"09","22","15"
"520","10/7/13","17:00:00","10/07/13 17:00:00",304.07,"07","17","13"
"521","21/7/13","1:00:00","21/07/13 01:00:00",304.07,"07","01","13"
"522","31/7/15","20:00:00","31/07/15 20:00:00",304.07,"07","20","15"
"523","15/8/15","17:00:00","15/08/15 17:00:00",304.07,"08","17","15"
"524","2/7/17","22:00:00","02/07/17 22:00:00",304.07,"07","22","17"
"525","12/7/17","20:00:00","12/07/17 20:00:00",304.07,"07","20","17"
"526","5/7/13","22:00:00","05/07/13 22:00:00",304.06,"07","22","13"
"527","22/7/13","16:00:00","22/07/13 16:00:00",304.06,"07","16","13"
"528","10/9/16","20:00:00","10/09/16 20:00:00",304.06,"09","20","16"
"529","13/6/17","1:00:00","13/06/17 01:00:00",304.06,"06","01","17"
"530","30/6/17","20:00:00","30/06/17 20:00:00",304.06,"06","20","17"
"531","1/8/17","21:00:00","01/08/17 21:00:00",304.06,"08","21","17"
"532","27/7/16","0:00:00","27/07/16 00:00:00",304.05,"07","00","16"
"533","15/8/16","17:00:00","15/08/16 17:00:00",304.05,"08","17","16"
"534","25/6/13","14:00:00","25/06/13 14:00:00",304.04,"06","14","13"
"535","1/8/15","20:00:00","01/08/15 20:00:00",304.04,"08","20","15"
"536","22/7/17","19:00:00","22/07/17 19:00:00",304.04,"07","19","17"
"537","17/6/14","18:00:00","17/06/14 18:00:00",304.03,"06","18","14"
"538","28/7/15","17:00:00","28/07/15 17:00:00",304.03,"07","17","15"
"539","16/8/15","17:00:00","16/08/15 17:00:00",304.03,"08","17","15"
"540","18/8/15","21:00:00","18/08/15 21:00:00",304.03,"08","21","15"
"541","23/7/16","15:00:00","23/07/16 15:00:00",304.03,"07","15","16"
"542","4/8/15","18:00:00","04/08/15 18:00:00",304.02,"08","18","15"
"543","28/5/16","20:00:00","28/05/16 20:00:00",304.02,"05","20","16"
"544","12/7/17","21:00:00","12/07/17 21:00:00",304.01,"07","21","17"
"545","16/8/16","20:00:00","16/08/16 20:00:00",304,"08","20","16"
"546","2/7/17","20:00:00","02/07/17 20:00:00",303.99,"07","20","17"
"547","27/8/14","21:00:00","27/08/14 21:00:00",303.98,"08","21","14"
"548","26/5/16","18:00:00","26/05/16 18:00:00",303.98,"05","18","16"
"549","17/5/17","19:00:00","17/05/17 19:00:00",303.98,"05","19","17"
"550","30/6/17","21:00:00","30/06/17 21:00:00",303.98,"06","21","17"
"551","2/6/13","17:00:00","02/06/13 17:00:00",303.97,"06","17","13"
"552","24/7/16","23:00:00","24/07/16 23:00:00",303.97,"07","23","16"
"553","24/7/13","18:00:00","24/07/13 18:00:00",303.97,"07","18","13"
"554","22/7/13","18:00:00","22/07/13 18:00:00",303.96,"07","18","13"
"555","2/7/14","16:00:00","02/07/14 16:00:00",303.96,"07","16","14"
"556","25/5/16","22:00:00","25/05/16 22:00:00",303.96,"05","22","16"
"557","14/8/16","14:00:00","14/08/16 14:00:00",303.96,"08","14","16"
"558","21/7/17","17:00:00","21/07/17 17:00:00",303.96,"07","17","17"
"559","2/6/13","22:00:00","02/06/13 22:00:00",303.95,"06","22","13"
"560","3/9/15","17:00:00","03/09/15 17:00:00",303.95,"09","17","15"
"561","27/7/16","18:00:00","27/07/16 18:00:00",303.95,"07","18","16"
"562","15/8/16","22:00:00","15/08/16 22:00:00",303.95,"08","22","16"
"563","20/7/15","15:00:00","20/07/15 15:00:00",303.94,"07","15","15"
"564","31/7/15","22:00:00","31/07/15 22:00:00",303.94,"07","22","15"
"565","9/7/14","18:00:00","09/07/14 18:00:00",303.93,"07","18","14"
"566","19/7/15","16:00:00","19/07/15 16:00:00",303.93,"07","16","15"
"567","25/6/13","20:00:00","25/06/13 20:00:00",303.92,"06","20","13"
"568","8/9/15","23:00:00","08/09/15 23:00:00",303.92,"09","23","15"
"569","13/7/17","15:00:00","13/07/17 15:00:00",303.91,"07","15","17"
"570","19/5/17","1:00:00","19/05/17 01:00:00",303.9,"05","01","17"
"571","21/7/16","19:00:00","21/07/16 19:00:00",303.89,"07","19","16"
"572","16/8/16","21:00:00","16/08/16 21:00:00",303.89,"08","21","16"
"573","1/8/15","19:00:00","01/08/15 19:00:00",303.88,"08","19","15"
"574","15/8/15","22:00:00","15/08/15 22:00:00",303.88,"08","22","15"
"575","18/8/15","17:00:00","18/08/15 17:00:00",303.88,"08","17","15"
"576","12/8/16","23:00:00","12/08/16 23:00:00",303.87,"08","23","16"
"577","8/9/16","20:00:00","08/09/16 20:00:00",303.87,"09","20","16"
"578","17/8/15","23:00:00","17/08/15 23:00:00",303.86,"08","23","15"
"579","14/8/16","1:00:00","14/08/16 01:00:00",303.86,"08","01","16"
"580","27/6/13","20:00:00","27/06/13 20:00:00",303.85,"06","20","13"
"581","2/9/14","16:00:00","02/09/14 16:00:00",303.85,"09","16","14"
"582","5/7/13","23:00:00","05/07/13 23:00:00",303.84,"07","23","13"
"583","6/9/14","19:00:00","06/09/14 19:00:00",303.84,"09","19","14"
"584","6/7/16","16:00:00","06/07/16 16:00:00",303.84,"07","16","16"
"585","7/8/16","20:00:00","07/08/16 20:00:00",303.84,"08","20","16"
"586","3/7/14","22:00:00","03/07/14 22:00:00",303.83,"07","22","14"
"587","5/8/14","19:00:00","05/08/14 19:00:00",303.83,"08","19","14"
"588","18/5/17","16:00:00","18/05/17 16:00:00",303.83,"05","16","17"
"589","12/7/17","19:00:00","12/07/17 19:00:00",303.83,"07","19","17"
"590","10/7/13","21:00:00","10/07/13 21:00:00",303.82,"07","21","13"
"591","22/7/13","19:00:00","22/07/13 19:00:00",303.82,"07","19","13"
"592","24/7/13","17:00:00","24/07/13 17:00:00",303.82,"07","17","13"
"593","23/7/14","17:00:00","23/07/14 17:00:00",303.82,"07","17","14"
"594","23/7/14","22:00:00","23/07/14 22:00:00",303.82,"07","22","14"
"595","16/8/15","21:00:00","16/08/15 21:00:00",303.82,"08","21","15"
"596","7/9/15","18:00:00","07/09/15 18:00:00",303.82,"09","18","15"
"597","17/6/14","22:00:00","17/06/14 22:00:00",303.81,"06","22","14"
"598","2/7/14","0:00:00","02/07/14 00:00:00",303.81,"07","00","14"
"599","20/7/17","15:00:00","20/07/17 15:00:00",303.81,"07","15","17"
"600","21/7/13","13:00:00","21/07/13 13:00:00",303.8,"07","13","13"
"601","29/8/16","22:00:00","29/08/16 22:00:00",303.8,"08","22","16"
"602","20/7/17","23:00:00","20/07/17 23:00:00",303.8,"07","23","17"
"603","9/7/13","1:00:00","09/07/13 01:00:00",303.79,"07","01","13"
"604","20/7/15","0:00:00","20/07/15 00:00:00",303.79,"07","00","15"
"605","16/8/16","19:00:00","16/08/16 19:00:00",303.79,"08","19","16"
"606","22/7/17","18:00:00","22/07/17 18:00:00",303.78,"07","18","17"
"607","24/9/17","21:00:00","24/09/17 21:00:00",303.78,"09","21","17"
"608","15/7/13","17:00:00","15/07/13 17:00:00",303.76,"07","17","13"
"609","9/7/14","0:00:00","09/07/14 00:00:00",303.75,"07","00","14"
"610","6/8/16","20:00:00","06/08/16 20:00:00",303.75,"08","20","16"
"611","18/5/17","0:00:00","18/05/17 00:00:00",303.75,"05","00","17"
"612","5/7/16","23:00:00","05/07/16 23:00:00",303.74,"07","23","16"
"613","6/8/16","18:00:00","06/08/16 18:00:00",303.74,"08","18","16"
"614","15/7/13","18:00:00","15/07/13 18:00:00",303.74,"07","18","13"
"615","7/7/14","17:00:00","07/07/14 17:00:00",303.73,"07","17","14"
"616","1/8/17","17:00:00","01/08/17 17:00:00",303.73,"08","17","17"
"617","22/8/17","18:00:00","22/08/17 18:00:00",303.73,"08","18","17"
"618","7/7/13","12:00:00","07/07/13 12:00:00",303.72,"07","12","13"
"619","5/7/16","22:00:00","05/07/16 22:00:00",303.72,"07","22","16"
"620","26/7/16","17:00:00","26/07/16 17:00:00",303.72,"07","17","16"
"621","22/7/17","0:00:00","22/07/17 00:00:00",303.72,"07","00","17"
"622","27/6/13","21:00:00","27/06/13 21:00:00",303.71,"06","21","13"
"623","11/6/17","17:00:00","11/06/17 17:00:00",303.71,"06","17","17"
"624","1/6/13","15:00:00","01/06/13 15:00:00",303.7,"06","15","13"
"625","28/5/16","17:00:00","28/05/16 17:00:00",303.7,"05","17","16"
"626","21/7/13","2:00:00","21/07/13 02:00:00",303.7,"07","02","13"
"627","9/7/14","1:00:00","09/07/14 01:00:00",303.69,"07","01","14"
"628","21/7/16","18:00:00","21/07/16 18:00:00",303.69,"07","18","16"
"629","21/7/16","21:00:00","21/07/16 21:00:00",303.69,"07","21","16"
"630","29/8/16","17:00:00","29/08/16 17:00:00",303.69,"08","17","16"
"631","10/9/16","18:00:00","10/09/16 18:00:00",303.68,"09","18","16"
"632","20/5/17","0:00:00","20/05/17 00:00:00",303.68,"05","00","17"
"633","10/9/16","21:00:00","10/09/16 21:00:00",303.67,"09","21","16"
"634","1/6/13","23:00:00","01/06/13 23:00:00",303.65,"06","23","13"
"635","7/8/16","19:00:00","07/08/16 19:00:00",303.65,"08","19","16"
"636","22/7/17","21:00:00","22/07/17 21:00:00",303.64,"07","21","17"
"637","29/6/13","20:00:00","29/06/13 20:00:00",303.63,"06","20","13"
"638","1/7/14","17:00:00","01/07/14 17:00:00",303.63,"07","17","14"
"639","7/8/16","21:00:00","07/08/16 21:00:00",303.63,"08","21","16"
"640","9/9/16","16:00:00","09/09/16 16:00:00",303.63,"09","16","16"
"641","24/7/13","20:00:00","24/07/13 20:00:00",303.61,"07","20","13"
"642","3/7/14","18:00:00","03/07/14 18:00:00",303.61,"07","18","14"
"643","11/8/16","15:00:00","11/08/16 15:00:00",303.61,"08","15","16"
"644","14/8/16","2:00:00","14/08/16 02:00:00",303.61,"08","02","16"
"645","3/7/17","19:00:00","03/07/17 19:00:00",303.61,"07","19","17"
"646","31/7/17","20:00:00","31/07/17 20:00:00",303.61,"07","20","17"
"647","6/7/16","23:00:00","06/07/16 23:00:00",303.6,"07","23","16"
"648","8/9/16","19:00:00","08/09/16 19:00:00",303.59,"09","19","16"
"649","22/8/13","20:00:00","22/08/13 20:00:00",303.58,"08","20","13"
"650","28/6/14","20:00:00","28/06/14 20:00:00",303.58,"06","20","14"
"651","21/7/15","21:00:00","21/07/15 21:00:00",303.57,"07","21","15"
"652","31/7/15","18:00:00","31/07/15 18:00:00",303.57,"07","18","15"
"653","21/7/16","20:00:00","21/07/16 20:00:00",303.57,"07","20","16"
"654","23/9/17","21:00:00","23/09/17 21:00:00",303.57,"09","21","17"
"655","16/8/16","17:00:00","16/08/16 17:00:00",303.56,"08","17","16"
"656","22/8/17","23:00:00","22/08/17 23:00:00",303.56,"08","23","17"
"657","9/7/14","21:00:00","09/07/14 21:00:00",303.55,"07","21","14"
